gid,pid,detail,off,def,type,qb,trg,bc,qtr,los,dwn,ytg,yfog,zone,yds,succ,fd,sg,nh,comp,ints,box,avt,pru,spru,blz,dblz,ttsk,pap,side,high,oop,shov,scre,qbp,qbhi,qbhu,htm,tay,dot,dotr,cov,cnb,crr,yac,yaco,mbt,drp,intw,back,defpr1,defpr2,defhi,defhu1,defhu2
5064,830371,"(11:59) (No Huddle, Shotgun) B.Mayfield pass short right to J.Landry to CLE 31 for no gain (A.Jackson).",CLE,TEN,PASS,BM-0650,JL-0215,,4,CLE 31,2,4,31,2,0,0,0,1,1,1,0,6,5,3,0,0,0,0,0,0,0,1,0,0,1,0,1,0,10,0,2,0,0,0,0,0,1,0,0,0,SF-0125,,,SF-0125,HL-0050
5064,830372,"(11:23) (No Huddle, Shotgun) B.Mayfield pass short left intended for J.Landry INTERCEPTED by L.Ryan at CLE 34. L.Ryan to CLE 34 for no gain (J.Landry).",CLE,TEN,PASS,BM-0650,JL-0215,,4,CLE 31,3,4,31,2,,0,0,1,1,0,1,6,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,1,1,0,0,0,0,0,0,1,1,,,,,
5064,830373,(11:17) D.Henry left guard to CLE 27 for 7 yards (C.Kirksey).,TEN,CLE,RUSH,DH-2450,,DH-2450,4,CLE 34,1,10,66,4,7,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,,,,,
5064,830374,(10:41) D.Henry up the middle to CLE 23 for 4 yards (C.Kirksey; J.Schobert).,TEN,CLE,RUSH,DH-2450,,DH-2450,4,CLE 27,2,3,73,4,4,1,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,,,,,
5064,830375,(9:56) D.Henry left guard to CLE 7 for 16 yards (D.Randall).,TEN,CLE,RUSH,DH-2450,,DH-2450,4,CLE 23,1,10,77,4,16,1,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1,,,,,
5064,830376,"(9:09) M.Mariota pass short right to D.Walker for 7 yards, TOUCHDOWN.",TEN,CLE,PASS,MM-0912,DW-0500,,4,CLE 7,1,7,93,5,7,1,1,0,0,1,0,8,2,7,0,3,0,0,1,0,0,0,0,0,0,0,0,0,6,-2,1,0,0,0,9,0,0,0,0,1,,,,,
5064,830379,"(8:58) (No Huddle, Shotgun) B.Mayfield pass incomplete short middle to N.Chubb [C.Wake].",CLE,TEN,PASS,BM-0650,NC-0175,,4,CLE 28,1,10,28,2,,0,0,1,1,0,0,5,5,4,0,0,0,0,0,0,0,0,0,0,1,1,1,0,13,5,1,0,0,0,0,0,0,0,0,1,CW-0100,,CW-0100,CW-0100,
5064,830380,(8:53) (Shotgun) B.Mayfield pass incomplete deep left to O.Beckham Jr..,CLE,TEN,PASS,BM-0650,OB-0075,,4,CLE 28,2,10,28,2,,0,0,1,0,0,0,5,5,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,35,24,2,2,0,0,0,0,0,0,0,1,,,,,
5064,830383,(8:35) (Shotgun) B.Mayfield pass short right to D.Johnson to CLE 46 for 12 yards (K.Vaccaro).,CLE,TEN,PASS,BM-0650,DJ-0887,,4,CLE 34,1,20,34,2,12,1,0,1,0,1,0,6,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,1,0,0,0,7,3,0,0,0,1,,,,,
5064,830384,"(8:09) (No Huddle, Shotgun) B.Mayfield pass short middle to D.Njoku to TEN 45 for 9 yards (A.Jackson).",CLE,TEN,PASS,BM-0650,DN-1225,,4,CLE 46,2,8,46,3,9,1,1,1,1,1,0,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,2,0,0,0,5,4,1,0,0,1,,,,,
5064,830385,"(7:45) (No Huddle, Shotgun) B.Mayfield sacked at CLE 46 for -9 yards (S.Finch).",CLE,TEN,PASS,BM-0650,,,4,TEN 45,1,10,55,3,-9,0,0,1,1,0,0,4,4,4,0,0,0,3.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,SF-0125,,,,
5064,830386,"(7:06) (No Huddle, Shotgun) B.Mayfield sacked at CLE 39 for -7 yards (sack split by C.Wake and L.Ryan).",CLE,TEN,PASS,BM-0650,,,4,CLE 46,2,19,46,3,-7,0,0,1,1,0,0,6,4,4,0,1,1,2.5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,LR-0600,CW-0100,CW-0100,,
5064,830387,"(6:21) (No Huddle, Shotgun) D.Johnson right end to TEN 48 for 13 yards (R.Evans).",CLE,TEN,RUSH,DJ-0887,,DJ-0887,4,CLE 39,3,26,39,2,13,0,0,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,,,,,
5064,830388,(5:41) (Shotgun) B.Mayfield pass incomplete short left to O.Beckham Jr..,CLE,TEN,PASS,BM-0650,OB-0075,,4,TEN 48,4,13,52,3,,0,0,1,0,0,0,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,11,3,0,0,0,0,0,0,0,0,1,,,,,
5064,830389,(5:36) D.Lewis up the middle to TEN 48 for no gain (J.Schobert).,TEN,CLE,RUSH,DL-1700,,DL-1700,4,TEN 48,1,10,48,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,,,
5064,830390,"(4:52) D.Henry right end to CLE 45 for 7 yards (M.Garrett). PENALTY on TEN-D.Henry, Face Mask (15 Yards), 15 yards, enforced at CLE 47.",TEN,CLE,RUSH,DH-2450,,DH-2450,4,TEN 48,2,10,48,3,5,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,,,,,
5064,830391,(4:46) D.Henry right guard to TEN 40 for 2 yards (G.Williams).,TEN,CLE,RUSH,DH-2450,,DH-2450,4,TEN 38,2,20,38,2,2,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,,,,,
